action	reward
0	2.7573914728562223
0	0.3550329868632316
0	1.478808486569862
0	1.0648956996967174
0	0.9323790353259132
0	1.9516640273414583
0	0.0
0	0.8123896112919864
0	1.1389457939895387
0	0.7376085773626573
0	1.357659593107099
0	1.3057041222198449
0	5.677097835124771
0	0.4849152370071329
0	0.04984720487021055
0	0.0763549914853281
0	1.4090344769390997
0	0.16222855752056586
0	2.747771323430855
0	1.479801404701678
0	4.669162544945972
0	2.7922785088893525
0	1.011588705637514
0	2.3563020043797045
0	0.4010607133664714
0	0.06583783794593856
0	0.0
0	6.564312482579681
0	1.474610850574521
0	0.0
0	0.21689864602542808
0	1.2338060654658727
0	0.17072977658825428
0	2.7898557332345564
0	2.6390017568927213
0	1.9671346001693417
0	1.5489375459509587
0	1.4130226424663523
0	1.2921210112344084
0	0.4970226157004175
0	0.2537521558131206
0	2.1230336937011107
0	0.0
0	0.5333564262211142
0	0.6402399350350769
0	0.7836659446215954
0	0.050458948610459076
0	1.6837911675038504
0	3.540470824100597
0	0.3863399513973189
0	0.5257783000795696
0	0.3414246469059381
0	1.6534272403176304
0	1.413169364425755
0	1.4953070395188777
0	1.896144889037961
0	1.6332881410581457
0	1.7635421616966227
0	2.0471398345331924
0	1.6067398757000406
0	2.326758585378612
0	3.7467957389921485
0	0.9083534610543227
0	1.9450023033152308
0	1.0575183344915793
0	0.20143090853695012
0	0.7831343292771509
0	0.7281969713021883
0	0.0
0	1.3207453429879341
0	0.9354001685708293
0	1.5473232979279496
0	0.5007400763564266
1	1.5650307325815058
1	0.38069524000658606
1	0.18737098594863077
0	0.42441494970793725
0	0.3740138190983684
0	2.429664892131691
0	0.5784628194933985
0	0.35954611893234156
0	0.0
0	1.0509394496548996
0	0.0970102651642375
0	0.3049191826586233
0	2.7908812467392337
0	0.4624725088282686
0	1.108700070559737
0	1.139804802536513
0	1.363874075147212
0	2.4931730628397677
0	0.6052685945074544
0	0.50792509160836
1	0.0
0	1.325364137238128
0	0.720244476030497
0	0.7401312499629299
0	3.478206222313398
0	1.3786266117246575
0	0.07694369138388968
0	0.562817570968351
0	0.0
0	1.3541298236945964
0	1.6053172504931812
0	0.46409103223996895
0	0.23677858684157815
0	2.6419052427006844
0	0.07458742422196396
0	0.9320824085782379
0	0.43700622556430624
2	0.0
0	1.2300702926401712
0	1.4169967758149062
0	0.9918782883753514
0	0.5837306628473825
0	0.6585239745424434
0	3.0070208956443425
0	0.08962073043795493
0	1.3231061144396294
0	0.5143314874687537
0	0.7314763939923757
0	0.38084121688514516
0	2.279847802095422
0	0.5171815371217462
0	0.26712421228397853
0	0.0
0	0.7907036115209134
0	0.6710113104026503
0	1.7521428976534368
0	3.307231923349953
0	0.8848800971002195
0	0.8398657742651049
0	0.3994430020003472
0	0.484130910594359
0	0.0
0	1.9863845773452389
0	0.39754476794724247
0	1.5932475897998604
0	2.7943789669441084
0	2.3798509960183503
0	0.3499641877600487
0	0.6552711719029882
0	1.0660025037295293
0	0.0
0	0.5799949661672676
0	0.20736021506540103
0	1.5958858157177311
0	2.9624048834419696
0	0.430639054297123
0	1.9755125715139805
0	1.1828386133175839
0	0.3458076037134684
0	3.6482945399556375
0	1.173337501037152
0	2.702041214281555
0	1.9562717189067795
0	2.8070596675224797
0	0.871837117572774
0	2.9287401079231294
0	0.33303475617841394
0	0.33460025264727156
0	1.7855419181219285
0	2.5416877020597313
0	0.2751460644146161
0	0.541465667810765
0	0.6943585580664648
0	3.435383119079215
0	0.20420432651261367
0	2.5305875809717207
0	2.5654856334005642
0	0.4460717711375395
0	2.0606193630725103
0	0.3557522738346047
0	1.4977159404601208
0	2.4217532909427493
0	2.0239361884556115
0	2.801664985649691
0	2.8643171268453456
0	1.1748298097031713
0	0.4615921673995631
0	0.05905631897829
0	2.1251076670959295
0	0.028343139334361833
0	1.235648691710356
0	0.5889658881432593
0	0.8624856673584459
0	0.7488085224569567
0	2.9641462803302336
0	0.20942917933874872
0	0.43600987327314833
0	1.5298227981227126
0	0.13311866413012963
0	1.5144727296048481
0	1.2197967941276433
0	2.0364155929595094
0	0.7158083149845973
0	2.537916895204409
0	0.2797668501286179
0	2.7339589524570265
0	1.217717210102309
0	1.5926527938453545
0	0.16625461125253782
0	3.2494954976019916
0	1.3430669123694843
0	1.427285273269221
0	3.8276951651437088
0	0.704208528059489
0	2.335433581018137
0	3.0414580321862905
0	2.76784168957634
0	0.7068938596677737
0	1.0231483230241896
0	0.4004563457975292
0	0.06312328594757288
0	2.308452094977025
0	1.174563867535833
0	0.515181587541591
0	1.85506603283343
0	1.8191001646458225
0	0.9112770904217822
0	4.587501076728464
0	1.7822545390372662
0	1.363534867509309
0	1.8104818008116295
0	0.024971054597207276
0	4.643226933556411
0	1.9517072404892413
0	2.43793187312888
0	1.1436909316933233
0	0.018481842370573043
0	0.37478364972859823
0	0.0845042229607581
0	1.4830591146351333
0	1.1777581389284502
0	3.1863885799198237
0	1.3195317511119038
0	0.921273436026339
0	1.8267196883447498
0	1.282000328631332
0	2.5201104608066873
0	1.6104207712025818
0	1.4186717606740364
0	0.10633444400183989
0	0.9353903196006621
0	0.5010634852482454
0	1.1557605875265549
0	0.3821946206602572
0	0.0
0	0.0
0	1.5162807734003045
0	1.9907267340667159
0	0.3899688771330192
0	2.5993043114864385
0	2.9857462945096644
0	4.025769692090831
0	2.1579678517836283
0	1.0539111649874855
0	1.9198587534975302
0	0.0014144060403000758
0	0.8335241697223659
0	4.047104663153551
0	0.7975179825490526
0	1.1140912012032151
0	0.2662224512167287
0	2.082290961069484
0	0.23712834109552539
0	2.59009507327616
0	0.6430077826585925
0	0.23098960238576394
0	0.2546463687571835
0	3.3614488462541297
0	3.017561982720495
0	1.8552037068427407
0	3.1612951211725857
0	0.5141982542357074
0	0.0
0	2.3333857322185536
0	2.2330873430737133
0	0.9728742523954841
0	1.6900066880869349
0	1.6836411687431645
0	2.9013465548525406
0	2.8315123719495676
0	1.1063364613464906
0	3.173977071871534
0	0.0
0	0.0
0	0.9925710510756598
0	1.538387366091007
0	1.4856709401850952
0	0.7948665969438388
0	0.853647884819252
0	2.085548586041325
0	0.389336865594085
0	1.3035626635332602
0	3.3853168375764975
0	1.9853424951016072
0	5.028300054738719
0	0.0
0	0.4274448859944049
0	0.8038733863813131
0	0.9402158860773521
0	0.7285604875338647
0	0.0
0	1.1803326211965235
0	2.6364055402160016
0	1.6106428504952097
0	0.9037404709171046
0	0.0
0	0.24434498124097148
0	0.021930352898024252
0	1.8288948956759175
0	0.459870823835844
0	0.5772611788157774
0	1.7819764787142465
0	1.5616458583934372
0	0.12053389538344406
0	1.9424602167909137
0	0.6037020650041358
0	2.2982954510800813
0	1.4585053073965972
0	1.147771327825181
0	0.6280608358670441
0	1.7307277302696207
0	0.38163208335631194
0	0.14858070758394004
0	1.6716235640446482
0	1.849121854507707
0	0.2768449758382755
0	0.0
0	0.7659537039244858
0	0.9271340334143614
0	2.721157604043849
0	0.7800250945620328
0	0.4575044977885603
0	1.096252571895226
0	1.0956669839020334
0	1.2088072431766446
0	2.5743392452925193
0	4.776083819817956
0	2.0613233614290696
0	2.298786423518512
0	1.9100895787539447
0	0.3692763840139527
0	0.9428737187044048
0	1.820392259989854
0	0.9913877372975627
0	0.7255493979935397
0	0.7783413052409136
0	0.20099980305076082
0	2.5759676373231546
0	1.572438043863186
0	1.9467515766015997
0	2.7157309215744707
0	0.6814141439119714
0	0.6880834571319911
0	0.883930027997643
0	0.7028169528741445
0	0.9100988944392857
0	1.4358129745909363
0	1.4660153976629073
0	1.061203186863072
0	2.889592429579057
0	0.0
0	0.42661495041369446
0	0.7973704030241929
0	0.531557742690008
0	0.28138124643027096
0	1.0916265880703253
0	0.2665908454393584
0	0.9695928196373975
0	0.6647296482978695
0	0.0
0	0.2406991561400279
0	1.4466885148521111
0	0.6326630994860922
0	0.7503420293220866
0	3.1602345403525733
0	0.03851173562350074
0	1.7551291066070447
0	0.6290956487610109
0	2.633546069396983
0	1.2840970349918404
0	0.12078534878414093
0	0.7988312383907286
1	1.8804648564843633
1	0.0
1	0.9241044610280598
1	0.0
0	1.83139385337275
0	0.23181256898713043
0	1.3425606622122401
0	0.2894593465031482
0	1.7298587042419427
0	0.7709629450450134
0	0.6218625052687985
0	0.02751950464336539
0	0.6093135305718436
0	1.7593511449018056
0	1.6018154915353602
0	0.034778803576421824
0	1.8975895172010993
0	0.8423787828506093
0	0.5460277207837742
0	0.6234147152243693
0	0.14280312719678834
0	1.402253482837801
0	0.0
0	2.6592439657426787
0	0.8078221419700701
0	0.4437887180483232
0	1.1402944776632316
0	1.1419077254968468
0	3.0379091759562824
0	0.923808025349584
0	0.31046668518771714
0	0.0
0	1.4059644581062276
0	1.1732796785828539
2	0.0
0	0.6892663271917325
0	1.7880069633158286
0	2.5009601945883326
0	2.4252302919154776
0	1.6727017897782457
0	0.07105491020813881
0	0.0
0	0.841026144065147
0	1.6337029798056364
0	0.21319853505484998
0	0.009092962875132948
0	0.7315177226057856
0	0.8663380516638577
0	0.0
0	1.202898634006834
0	0.29677840171116987
0	3.0329618435990837
0	0.7377348706519298
0	0.29221005044073023
0	1.2579430075916074
0	0.33349059488215227
0	0.11008415075490974
0	1.5330402976973319
0	2.6287739849550955
0	1.2821969587146655
0	0.4087108349820795
0	0.8165571798773565
0	1.7583645860526984
0	2.069725634292742
0	0.34312520710304795
0	0.8574921720335367
0	2.079650705846467
0	0.2217231887062283
0	0.20512157225427397
0	0.178198916736803
0	2.77308540411802
0	1.9653984520816836
0	1.899128598172474
0	3.9649673011653586
0	0.08823371770572808
0	1.376953754404521
0	0.3036169314527529
0	3.5405062218003605
0	0.41292598702206473
0	1.3981933777177347
0	0.7950176440049204
0	1.4347723413157596
0	2.033257242605453
0	2.9435862924636353
0	0.0788765837661155
0	0.0
0	0.9069630734900558
0	0.0
0	0.01680915781628134
0	1.8768940179987683
0	0.9373588466277836
0	1.2080310555447127
0	2.5391508048251303
0	1.1696692789393208
0	0.6339104666577213
0	0.5344616857248191
0	0.29298870976719316
0	1.490408530737069
0	1.570046577237545
0	1.863905002011506
0	2.2589162225992374
0	0.30409613735539875
0	1.1374648458034062
0	0.0813701115957296
0	1.5882259161033623
0	0.2994116779251216
0	0.1692061279068191
1	0.9199495493887417
1	0.0
0	0.0
0	1.489118394854172
0	3.3972456991016013
0	1.978171159290039
0	0.0
0	0.2712555408258229
0	1.1514424940000114
0	0.6148756432066553
0	2.4930734971406876
0	0.6452831074641723
0	1.680330008960024
0	0.40183826942312884
0	0.2912334731166051
0	0.9452054146070634
0	1.5491288119243105
0	0.466023744810353
0	0.38110603492838413
0	1.7578289831065588
0	3.2558908808517155
0	1.9445031035261842
0	1.792292650274884
0	0.21904834360816494
0	1.4916166139392597
0	0.749027573951671
0	0.6459146208318678
0	1.6402170244957417
0	0.7150853200102769
0	2.7010792419842695
0	1.3691576619276367
0	0.4170475832995577
0	1.0648244821591266
0	1.2128058791472813
0	0.9447220093597156
0	0.07352333795544808
0	1.6352165652724087
0	0.711988354931567
0	0.0
0	3.207005611706735
0	1.9267693630144995
0	1.13931082066141
0	1.4689894822436023
0	0.7760378687877164
0	0.4674556834499741
0	0.5688920270204998
0	0.6464038770612671
0	0.6456229741679043
0	2.3151568234841498
0	3.832945283325205
0	3.7866316284788635
0	4.53058162578816
0	1.9107938585412894
0	0.5299005593827246
0	1.2509559594626851
0	2.9866677881505717
0	0.8594732299730627
0	0.8449447862568075
0	2.6311922547352182
0	1.8463899794994114
0	0.9103649863042285
0	2.9046473166757565
0	0.552249632089859
0	2.8844031877811114
0	1.1014146209556248
0	3.306059586261953
0	0.6470987742160579
0	1.1965797163908751
0	0.0
0	0.514569683839915
0	0.17609076932797985
0	1.3463153121529494
0	1.0392964825917674
0	0.14620660141764175
0	0.3202896897841182
0	0.5143887279621557
0	0.23062353884357234
0	1.5673587475453037
0	1.1472149903641575
0	2.304715515593076
0	0.5812782457398945
0	2.580062458574414
0	0.9403360826230013
0	0.46783457866248623
0	1.5766149224713062
0	0.7562731115909688
0	1.2531733343000022
0	2.4611549533679478
0	1.458750974166465
0	0.04398002822470359
0	2.867692778643511
0	0.6160066423481709
0	0.8816054360851197
0	2.7245612986428998
0	0.630371301005869
0	0.0
0	1.1270154957237835
0	0.7142785526077157
0	2.075047071014711
0	2.4270662837471626
0	2.4764404119252204
0	0.16533982441003525
0	0.122407186122518
0	0.5618338240365868
0	0.3292587349797783
0	0.0
0	1.3887526181654994
0	0.38091404024600717
0	1.3678885710659787
0	0.0
0	1.4113858053039268
0	1.74655909514477
0	2.8943242565249463
0	3.810876457821601
0	0.0
0	2.6410724753528436
0	0.1427164803115275
0	0.2356239464344927
0	0.13549765282046988
0	0.0
0	0.1089679164485472
0	2.7017257235327787
0	3.1930337037756127
0	2.234374701716148
0	1.3063725569397275
0	1.3983653974835752
0	0.0
0	1.8477380429558004
0	1.6754145926081303
0	0.1341912435688779
0	0.26541867816303
0	1.175383825129289
0	0.0
0	0.4920344633631313
0	0.8234413864658996
0	0.3902364127245298
0	0.4771837386038065
0	2.320030998946563
0	3.3179167610055433
0	0.1322802092307529
0	0.013185309728051209
0	0.5121579228029765
0	0.23612117921944897
0	1.9172136907514432
0	1.3785195861489976
0	1.9568202693738397
0	0.0
0	0.0
0	0.7739272060048079
0	0.7988426594711194
0	1.1756245953516002
0	2.4789146227251484
0	0.19877688712399966
0	0.4481515747064788
0	0.06653921586901057
0	3.749017366159989
0	0.45626972969776824
0	0.4487440743102389
0	0.3511531204510572
0	0.0
0	0.2198583432191894
0	2.039101607252106
0	1.362719542856251
0	2.662573558104928
0	1.8533662791455419
0	2.645847918707128
0	0.42852031204389607
0	0.28171747617647835
0	1.492382645378924
0	0.051331567161189584
0	0.3866699293118283
0	0.7170740426541252
0	2.361295308588169
0	0.9276479065637084
0	0.4544387587353429
0	0.6825808458658134
0	1.4071810204677127
0	0.050738103424240566
0	0.748554975382647
0	0.13109146283215278
0	0.6349237892297566
2	0.0
0	1.2647053742137087
0	0.231859275841115
0	0.009507393415459808
0	0.9034982458714553
0	1.4494458644861559
0	0.9028392383202815
0	0.05965523479210222
0	0.8810520477782562
0	1.8745020086105926
0	3.5118467732527976
0	0.31208655170313115
0	0.6799473548762054
0	1.6531161157868126
0	0.44325022014514026
0	2.9607716551146557
0	2.0005851975037166
0	0.21899168222755194
0	1.406718419348043
0	0.09811634970366057
0	0.9516996874003288
0	1.4649768452252694
0	0.8766609115287107
0	3.681842620010692
0	1.401844700060644
0	2.9012718855351025
0	0.6784193368161898
0	3.013119093975272
0	1.277435315106957
0	0.0
0	1.6089152838683074
0	0.6192290585361623
0	3.367685164614932
0	1.8586177150770735
0	0.49849465650325575
0	0.21833104736851416
0	0.9104327275162624
0	0.5272613290419353
0	1.6725001180145571
0	0.4610036664641741
0	0.0
0	1.5609155155234105
0	1.2397503641704624
0	0.9939237024335033
0	2.954718522655755
0	0.9970733044996931
0	0.29445278935026065
0	1.9793658061454358
0	0.49615219899224705
0	1.7677939271571466
0	0.030420079475923067
0	1.2621461894571182
0	0.42711856383547
0	0.0
1	0.6231933849531686
0	0.501272205092736
0	0.39744665411667945
0	0.5747348361250786
0	0.9167241903620534
0	2.1849118962223324
0	0.2731132040193992
0	1.607519396655867
0	0.7956800213292295
0	0.39219468301674065
0	0.40208512065369284
0	0.5284865100299317
0	1.2285345894083473
0	0.0
0	0.7194085078346806
0	0.8288279664292086
0	0.17257186888320364
0	0.8430358567975559
0	0.7672831090279927
0	0.8522607335690005
0	0.8419616874879123
0	0.3123645839028403
0	2.9981737983344767
0	0.5185039737375067
0	0.42804896305452766
0	2.2149029506912896
0	0.0
1	0.0
0	0.0888032578249387
0	0.6487256280138249
0	0.2705522415945647
0	1.479386441256816
0	1.2832740337657036
0	0.42832946746327927
0	2.571594657532067
0	2.255706392943879
0	0.807252002501729
0	2.3995598028017
0	2.6393873105796843
0	0.06317626391310616
0	1.8430291255632303
0	1.8906458277059721
0	1.3019948482115327
0	0.46476109405478294
0	0.42934861701053484
0	3.6175710898010403
0	0.2509500187048235
0	0.0
0	0.003189255496842014
0	1.861786002907511
0	0.1748252856388649
0	0.40806592960066923
0	0.6044783506857907
0	2.932305688587369
0	0.23551444165998014
0	0.5636690272131715
0	0.0
0	1.581892429412815
0	1.4534173117346942
0	0.6809150303403546
0	0.8338727050500756
0	4.257590363019239
0	3.135223294024177
0	0.5934547497866065
0	2.53718244310553
0	0.721917643341437
0	1.881471065121462
0	0.8958968239180578
0	1.0081916813620206
0	0.6409812827948369
0	3.354915486532186
0	1.3964841027744679
0	0.8010237339493456
0	1.9975901024682805
0	1.2492079909196783
0	0.6095734290328343
0	0.0
0	1.7632476674744924
0	0.6985310083197551
0	0.07612649573575458
0	1.4735879128557559
0	0.18505568418139828
0	0.9644696280372014
0	1.3804543562363532
0	0.6980758528106621
0	0.9864471263489915
0	0.10247171883421413
0	1.6048008949982486
0	0.08910937058025192
0	1.9036180865738468
0	0.4198576443028601
0	0.38552445095725174
0	1.2699177236677839
0	1.609541852002728
0	0.40856775412190005
0	0.9757365117058141
0	0.3562919539645132
0	3.2924335262303153
0	0.9785197148256113
0	3.622176370429516
0	0.7554882087909527
0	1.6013816821744637
0	0.01246283982921581
0	1.8111798078590953
0	1.4930453871202185
0	0.023570988372707546
0	0.28272518566029703
0	2.058315359044356
0	0.0
0	2.4457717987278023
0	0.38366326547771035
0	1.1567443311279662
0	0.8575262887789135
0	1.443979390433293
0	2.870789044381912
0	3.2730717082086325
0	0.38001583819731843
0	1.4185260321894422
0	1.1732914412801705
0	0.13993029927291367
0	0.005267315266482053
0	0.8931072707668967
0	0.8895127146322115
0	0.052931567830836634
0	1.7667909404887632
0	0.576100982060954
0	0.6323885668725249
0	1.4758457115630872
0	0.42951446555221673
0	0.0
0	1.118508978392425
0	1.1574234380112238
0	0.9108075660156494
0	1.413423483635533
0	1.2720044444460896
0	0.17906035257837982
0	1.5122658141979826
0	0.6982274670967067
0	0.5656367554111745
0	0.6546772784586367
0	3.6294341883872585
0	1.1053468166777711
0	0.44467179271171875
0	0.6961945154768536
0	3.767108197807569
0	0.7288973388456872
0	0.25320840230371877
0	0.5862877841303937
0	0.0
0	1.9209950711463497
0	0.5598901421191216
0	2.80429654737285
0	4.525558337308085
0	2.61959689361008
0	1.0566394818757403
0	0.4387142588895283
0	5.639487352264762
0	1.2401941273802897
0	0.1622339734551096
0	0.18389772568717233
0	0.1457423524997361
0	0.8762969406258698
0	2.1850997997303248
0	0.35482448126188837
0	2.502217841862247
0	0.9822990894159328
0	4.824928514659608
